speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
easblu,Eastern Bluebird,Sialia sialis,L3041917,Dixon Meadow Preserve,2025-04-06 08:41,1.0,40.1003152,-75.2402115,True,False,False,S223504813,
amegfi,American Goldfinch,Spinus tristis,L3041917,Dixon Meadow Preserve,2025-04-06 08:41,4.0,40.1003152,-75.2402115,True,False,False,S223504813,
moudov,Mourning Dove,Zenaida macroura,L3041917,Dixon Meadow Preserve,2025-04-06 08:04,3.0,40.1003152,-75.2402115,True,False,False,S223369743,
blujay,Blue Jay,Cyanocitta cristata,L3041917,Dixon Meadow Preserve,2025-04-06 08:04,1.0,40.1003152,-75.2402115,True,False,False,S223369743,
chispa,Chipping Sparrow,Spizella passerina,L3041917,Dixon Meadow Preserve,2025-04-06 08:04,2.0,40.1003152,-75.2402115,True,False,False,S223369743,
cangoo,Canada Goose,Branta canadensis,L3041917,Dixon Meadow Preserve,2025-04-07 16:56,4.0,40.1003152,-75.2402115,True,False,False,S223760715,
moudov,Mourning Dove,Zenaida macroura,L3041917,Dixon Meadow Preserve,2025-04-07 16:56,4.0,40.1003152,-75.2402115,True,False,False,S223760715,
greyel,Greater Yellowlegs,Tringa melanoleuca,L3041917,Dixon Meadow Preserve,2025-04-07 16:56,2.0,40.1003152,-75.2402115,True,False,False,S223760715,
amekes,American Kestrel,Falco sparverius,L3041917,Dixon Meadow Preserve,2025-04-07 16:56,3.0,40.1003152,-75.2402115,True,False,False,S223760715,
normoc,Northern Mockingbird,Mimus polyglottos,L3041917,Dixon Meadow Preserve,2025-04-07 16:56,2.0,40.1003152,-75.2402115,True,False,False,S223760715,
amerob,American Robin,Turdus migratorius,L3041917,Dixon Meadow Preserve,2025-04-07 16:56,8.0,40.1003152,-75.2402115,True,False,False,S223760715,
chispa,Chipping Sparrow,Spizella passerina,L3041917,Dixon Meadow Preserve,2025-04-07 16:56,2.0,40.1003152,-75.2402115,True,False,False,S223760715,
sonspa,Song Sparrow,Melospiza melodia,L3041917,Dixon Meadow Preserve,2025-04-07 16:56,5.0,40.1003152,-75.2402115,True,False,False,S223760715,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L3041917,Dixon Meadow Preserve,2025-04-07 16:56,4.0,40.1003152,-75.2402115,True,False,False,S223760715,
mallar3,Mallard,Anas platyrhynchos,L3041917,Dixon Meadow Preserve,2025-04-07 12:40,2.0,40.1003152,-75.2402115,True,False,False,S223710586,
norfli,Northern Flicker,Colaptes auratus,L3041917,Dixon Meadow Preserve,2025-04-07 12:40,1.0,40.1003152,-75.2402115,True,False,False,S223710586,
amecro,American Crow,Corvus brachyrhynchos,L3041917,Dixon Meadow Preserve,2025-04-07 12:40,1.0,40.1003152,-75.2402115,True,False,False,S223710586,
houfin,House Finch,Haemorhous mexicanus,L3041917,Dixon Meadow Preserve,2025-04-07 12:40,2.0,40.1003152,-75.2402115,True,False,False,S223710586,N
savspa,Savannah Sparrow,Passerculus sandwichensis,L3041917,Dixon Meadow Preserve,2025-04-07 12:40,2.0,40.1003152,-75.2402115,True,False,False,S223710586,
swaspa,Swamp Sparrow,Melospiza georgiana,L3041917,Dixon Meadow Preserve,2025-04-07 12:40,3.0,40.1003152,-75.2402115,True,False,False,S223710586,
moudov,Mourning Dove,Zenaida macroura,L3041917,Dixon Meadow Preserve,2025-04-09 16:14,2.0,40.1003152,-75.2402115,True,False,False,S226739455,
killde,Killdeer,Charadrius vociferus,L3041917,Dixon Meadow Preserve,2025-04-09 16:14,2.0,40.1003152,-75.2402115,True,False,False,S226739455,
rethaw,Red-tailed Hawk,Buteo jamaicensis,L3041917,Dixon Meadow Preserve,2025-04-09 16:14,1.0,40.1003152,-75.2402115,True,False,False,S226739455,
norfli,Northern Flicker,Colaptes auratus,L3041917,Dixon Meadow Preserve,2025-04-09 16:14,1.0,40.1003152,-75.2402115,True,False,False,S226739455,
amekes,American Kestrel,Falco sparverius,L3041917,Dixon Meadow Preserve,2025-04-09 16:14,1.0,40.1003152,-75.2402115,True,False,False,S226739455,
eursta,European Starling,Sturnus vulgaris,L3041917,Dixon Meadow Preserve,2025-04-09 16:14,5.0,40.1003152,-75.2402115,True,False,False,S226739455,N
normoc,Northern Mockingbird,Mimus polyglottos,L3041917,Dixon Meadow Preserve,2025-04-09 16:14,1.0,40.1003152,-75.2402115,True,False,False,S226739455,
amerob,American Robin,Turdus migratorius,L3041917,Dixon Meadow Preserve,2025-04-09 16:14,15.0,40.1003152,-75.2402115,True,False,False,S226739455,
houfin,House Finch,Haemorhous mexicanus,L3041917,Dixon Meadow Preserve,2025-04-09 16:14,2.0,40.1003152,-75.2402115,True,False,False,S226739455,N
sonspa,Song Sparrow,Melospiza melodia,L3041917,Dixon Meadow Preserve,2025-04-09 16:14,1.0,40.1003152,-75.2402115,True,False,False,S226739455,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L3041917,Dixon Meadow Preserve,2025-04-09 16:14,10.0,40.1003152,-75.2402115,True,False,False,S226739455,
barswa,Barn Swallow,Hirundo rustica,L3041917,Dixon Meadow Preserve,2025-04-09 15:23,3.0,40.1003152,-75.2402115,True,False,False,S224315770,
houspa,House Sparrow,Passer domesticus,L3041917,Dixon Meadow Preserve,2025-04-09 15:23,1.0,40.1003152,-75.2402115,True,False,False,S224315770,N
bnhcow,Brown-headed Cowbird,Molothrus ater,L3041917,Dixon Meadow Preserve,2025-04-09 15:23,2.0,40.1003152,-75.2402115,True,False,False,S224315770,
cangoo,Canada Goose,Branta canadensis,L3041917,Dixon Meadow Preserve,2025-04-09 09:00,2.0,40.1003152,-75.2402115,True,False,False,S224093190,
mallar3,Mallard,Anas platyrhynchos,L3041917,Dixon Meadow Preserve,2025-04-09 09:00,1.0,40.1003152,-75.2402115,True,False,False,S224093190,
turvul,Turkey Vulture,Cathartes aura,L3041917,Dixon Meadow Preserve,2025-04-09 09:00,2.0,40.1003152,-75.2402115,True,False,False,S224093190,
norhar2,Northern Harrier,Circus hudsonius,L3041917,Dixon Meadow Preserve,2025-04-09 09:00,1.0,40.1003152,-75.2402115,True,False,False,S224093190,
rebwoo,Red-bellied Woodpecker,Melanerpes carolinus,L3041917,Dixon Meadow Preserve,2025-04-09 09:00,1.0,40.1003152,-75.2402115,True,False,False,S224093190,
amecro,American Crow,Corvus brachyrhynchos,L3041917,Dixon Meadow Preserve,2025-04-09 09:00,1.0,40.1003152,-75.2402115,True,False,False,S224093190,
treswa,Tree Swallow,Tachycineta bicolor,L3041917,Dixon Meadow Preserve,2025-04-09 09:00,10.0,40.1003152,-75.2402115,True,False,False,S224093190,
carwre,Carolina Wren,Thryothorus ludovicianus,L3041917,Dixon Meadow Preserve,2025-04-09 09:00,1.0,40.1003152,-75.2402115,True,False,False,S224093190,
amegfi,American Goldfinch,Spinus tristis,L3041917,Dixon Meadow Preserve,2025-04-09 09:00,2.0,40.1003152,-75.2402115,True,False,False,S224093190,
swaspa,Swamp Sparrow,Melospiza georgiana,L3041917,Dixon Meadow Preserve,2025-04-09 09:00,2.0,40.1003152,-75.2402115,True,False,False,S224093190,
cangoo,Canada Goose,Branta canadensis,L3041917,Dixon Meadow Preserve,2025-04-10 10:49,8.0,40.1003152,-75.2402115,True,False,False,S224340215,
mallar3,Mallard,Anas platyrhynchos,L3041917,Dixon Meadow Preserve,2025-04-10 10:49,2.0,40.1003152,-75.2402115,True,False,False,S224340215,
killde,Killdeer,Charadrius vociferus,L3041917,Dixon Meadow Preserve,2025-04-10 10:49,2.0,40.1003152,-75.2402115,True,False,False,S224340215,
turvul,Turkey Vulture,Cathartes aura,L3041917,Dixon Meadow Preserve,2025-04-10 10:49,1.0,40.1003152,-75.2402115,True,False,False,S224340215,
amekes,American Kestrel,Falco sparverius,L3041917,Dixon Meadow Preserve,2025-04-10 10:49,1.0,40.1003152,-75.2402115,True,False,False,S224340215,
amecro,American Crow,Corvus brachyrhynchos,L3041917,Dixon Meadow Preserve,2025-04-10 10:49,1.0,40.1003152,-75.2402115,True,False,False,S224340215,
eursta,European Starling,Sturnus vulgaris,L3041917,Dixon Meadow Preserve,2025-04-10 10:49,25.0,40.1003152,-75.2402115,True,False,False,S224340215,N
normoc,Northern Mockingbird,Mimus polyglottos,L3041917,Dixon Meadow Preserve,2025-04-10 10:49,1.0,40.1003152,-75.2402115,True,False,False,S224340215,
amerob,American Robin,Turdus migratorius,L3041917,Dixon Meadow Preserve,2025-04-10 10:49,35.0,40.1003152,-75.2402115,True,False,False,S224340215,
houspa,House Sparrow,Passer domesticus,L3041917,Dixon Meadow Preserve,2025-04-10 10:49,3.0,40.1003152,-75.2402115,True,False,False,S224340215,N
houfin,House Finch,Haemorhous mexicanus,L3041917,Dixon Meadow Preserve,2025-04-10 10:49,3.0,40.1003152,-75.2402115,True,False,False,S224340215,N
amegfi,American Goldfinch,Spinus tristis,L3041917,Dixon Meadow Preserve,2025-04-10 10:49,3.0,40.1003152,-75.2402115,True,False,False,S224340215,
savspa,Savannah Sparrow,Passerculus sandwichensis,L3041917,Dixon Meadow Preserve,2025-04-10 10:49,2.0,40.1003152,-75.2402115,True,False,False,S224340215,
sonspa,Song Sparrow,Melospiza melodia,L3041917,Dixon Meadow Preserve,2025-04-10 10:49,4.0,40.1003152,-75.2402115,True,False,False,S224340215,
swaspa,Swamp Sparrow,Melospiza georgiana,L3041917,Dixon Meadow Preserve,2025-04-10 10:49,1.0,40.1003152,-75.2402115,True,False,False,S224340215,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L3041917,Dixon Meadow Preserve,2025-04-10 10:49,25.0,40.1003152,-75.2402115,True,False,False,S224340215,
moudov,Mourning Dove,Zenaida macroura,L3041917,Dixon Meadow Preserve,2025-04-10 10:02,2.0,40.1003152,-75.2402115,True,False,False,S224331563,
norfli,Northern Flicker,Colaptes auratus,L3041917,Dixon Meadow Preserve,2025-04-10 10:02,1.0,40.1003152,-75.2402115,True,False,False,S224331563,
fiscro,Fish Crow,Corvus ossifragus,L3041917,Dixon Meadow Preserve,2025-04-10 10:02,2.0,40.1003152,-75.2402115,True,False,False,S224331563,
treswa,Tree Swallow,Tachycineta bicolor,L3041917,Dixon Meadow Preserve,2025-04-10 10:02,3.0,40.1003152,-75.2402115,True,False,False,S224331563,
easblu,Eastern Bluebird,Sialia sialis,L3041917,Dixon Meadow Preserve,2025-04-10 10:02,2.0,40.1003152,-75.2402115,True,False,False,S224331563,
chispa,Chipping Sparrow,Spizella passerina,L3041917,Dixon Meadow Preserve,2025-04-10 10:02,1.0,40.1003152,-75.2402115,True,False,False,S224331563,
wilsni1,Wilson's Snipe,Gallinago delicata,L3041917,Dixon Meadow Preserve,2025-04-10 08:12,2.0,40.1003152,-75.2402115,True,False,False,S224299707,
coohaw,Cooper's Hawk,Astur cooperii,L3041917,Dixon Meadow Preserve,2025-04-10 08:12,1.0,40.1003152,-75.2402115,True,False,False,S224299707,
norhar2,Northern Harrier,Circus hudsonius,L3041917,Dixon Meadow Preserve,2025-04-10 08:12,1.0,40.1003152,-75.2402115,True,False,False,S224299707,
rethaw,Red-tailed Hawk,Buteo jamaicensis,L3041917,Dixon Meadow Preserve,2025-04-10 08:12,1.0,40.1003152,-75.2402115,True,False,False,S224299707,
blujay,Blue Jay,Cyanocitta cristata,L3041917,Dixon Meadow Preserve,2025-04-10 08:12,1.0,40.1003152,-75.2402115,True,False,False,S224299707,
cangoo,Canada Goose,Branta canadensis,L3041917,Dixon Meadow Preserve,2025-04-12 10:29,3.0,40.1003152,-75.2402115,True,False,False,S224894378,
moudov,Mourning Dove,Zenaida macroura,L3041917,Dixon Meadow Preserve,2025-04-12 10:29,3.0,40.1003152,-75.2402115,True,False,False,S224894378,
norfli,Northern Flicker,Colaptes auratus,L3041917,Dixon Meadow Preserve,2025-04-12 10:29,4.0,40.1003152,-75.2402115,True,False,False,S224894378,
eursta,European Starling,Sturnus vulgaris,L3041917,Dixon Meadow Preserve,2025-04-12 10:29,30.0,40.1003152,-75.2402115,True,False,False,S224894378,N
amerob,American Robin,Turdus migratorius,L3041917,Dixon Meadow Preserve,2025-04-12 10:29,25.0,40.1003152,-75.2402115,True,False,False,S224894378,
houfin,House Finch,Haemorhous mexicanus,L3041917,Dixon Meadow Preserve,2025-04-12 10:29,4.0,40.1003152,-75.2402115,True,False,False,S224894378,N
sonspa,Song Sparrow,Melospiza melodia,L3041917,Dixon Meadow Preserve,2025-04-12 10:29,2.0,40.1003152,-75.2402115,True,False,False,S224894378,
eastow,Eastern Towhee,Pipilo erythrophthalmus,L3041917,Dixon Meadow Preserve,2025-04-12 10:29,1.0,40.1003152,-75.2402115,True,False,False,S224894378,
easmea,Eastern Meadowlark,Sturnella magna,L3041917,Dixon Meadow Preserve,2025-04-12 10:29,9.0,40.1003152,-75.2402115,True,True,False,S224894378,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L3041917,Dixon Meadow Preserve,2025-04-12 10:29,35.0,40.1003152,-75.2402115,True,False,False,S224894378,
mallar3,Mallard,Anas platyrhynchos,L3041917,Dixon Meadow Preserve,2025-04-12 07:33,1.0,40.1003152,-75.2402115,True,False,False,S224967578,
rocpig,Rock Pigeon,Columba livia,L3041917,Dixon Meadow Preserve,2025-04-12 07:33,2.0,40.1003152,-75.2402115,True,False,False,S224967578,N
wilsni1,Wilson's Snipe,Gallinago delicata,L3041917,Dixon Meadow Preserve,2025-04-12 07:33,3.0,40.1003152,-75.2402115,True,False,False,S224967578,
amekes,American Kestrel,Falco sparverius,L3041917,Dixon Meadow Preserve,2025-04-12 07:33,1.0,40.1003152,-75.2402115,True,False,False,S224967578,
treswa,Tree Swallow,Tachycineta bicolor,L3041917,Dixon Meadow Preserve,2025-04-12 07:33,1.0,40.1003152,-75.2402115,True,False,False,S224967578,
normoc,Northern Mockingbird,Mimus polyglottos,L3041917,Dixon Meadow Preserve,2025-04-12 07:33,2.0,40.1003152,-75.2402115,True,False,False,S224967578,
easblu,Eastern Bluebird,Sialia sialis,L3041917,Dixon Meadow Preserve,2025-04-12 07:33,1.0,40.1003152,-75.2402115,True,False,False,S224967578,
amegfi,American Goldfinch,Spinus tristis,L3041917,Dixon Meadow Preserve,2025-04-12 07:33,2.0,40.1003152,-75.2402115,True,False,False,S224967578,
swaspa,Swamp Sparrow,Melospiza georgiana,L3041917,Dixon Meadow Preserve,2025-04-12 07:33,1.0,40.1003152,-75.2402115,True,False,False,S224967578,
mallar3,Mallard,Anas platyrhynchos,L3041917,Dixon Meadow Preserve,2025-04-13 16:32,2.0,40.1003152,-75.2402115,True,False,False,S225385693,
moudov,Mourning Dove,Zenaida macroura,L3041917,Dixon Meadow Preserve,2025-04-13 16:32,2.0,40.1003152,-75.2402115,True,False,False,S225385693,
wilsni1,Wilson's Snipe,Gallinago delicata,L3041917,Dixon Meadow Preserve,2025-04-13 16:32,2.0,40.1003152,-75.2402115,True,False,False,S225385693,
turvul,Turkey Vulture,Cathartes aura,L3041917,Dixon Meadow Preserve,2025-04-13 16:32,2.0,40.1003152,-75.2402115,True,False,False,S225385693,
amecro,American Crow,Corvus brachyrhynchos,L3041917,Dixon Meadow Preserve,2025-04-13 16:32,4.0,40.1003152,-75.2402115,True,False,False,S225385693,
barswa,Barn Swallow,Hirundo rustica,L3041917,Dixon Meadow Preserve,2025-04-13 16:32,1.0,40.1003152,-75.2402115,True,False,False,S225385693,
eursta,European Starling,Sturnus vulgaris,L3041917,Dixon Meadow Preserve,2025-04-13 16:32,,40.1003152,-75.2402115,True,False,False,S225385693,N
normoc,Northern Mockingbird,Mimus polyglottos,L3041917,Dixon Meadow Preserve,2025-04-13 16:32,4.0,40.1003152,-75.2402115,True,False,False,S225385693,
amerob,American Robin,Turdus migratorius,L3041917,Dixon Meadow Preserve,2025-04-13 16:32,,40.1003152,-75.2402115,True,False,False,S225385693,
houfin,House Finch,Haemorhous mexicanus,L3041917,Dixon Meadow Preserve,2025-04-13 16:32,,40.1003152,-75.2402115,True,False,False,S225385693,N
sonspa,Song Sparrow,Melospiza melodia,L3041917,Dixon Meadow Preserve,2025-04-13 16:32,6.0,40.1003152,-75.2402115,True,False,False,S225385693,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L3041917,Dixon Meadow Preserve,2025-04-13 16:32,,40.1003152,-75.2402115,True,False,False,S225385693,
rocpig,Rock Pigeon,Columba livia,L3041917,Dixon Meadow Preserve,2025-04-13 16:08,2.0,40.1003152,-75.2402115,True,False,False,S225855342,N
rethaw,Red-tailed Hawk,Buteo jamaicensis,L3041917,Dixon Meadow Preserve,2025-04-13 16:08,2.0,40.1003152,-75.2402115,True,False,False,S225855342,
amekes,American Kestrel,Falco sparverius,L3041917,Dixon Meadow Preserve,2025-04-13 16:08,1.0,40.1003152,-75.2402115,True,False,False,S225855342,
treswa,Tree Swallow,Tachycineta bicolor,L3041917,Dixon Meadow Preserve,2025-04-13 16:08,13.0,40.1003152,-75.2402115,True,False,False,S225855342,
carwre,Carolina Wren,Thryothorus ludovicianus,L3041917,Dixon Meadow Preserve,2025-04-13 16:08,1.0,40.1003152,-75.2402115,True,False,False,S225855342,
easblu,Eastern Bluebird,Sialia sialis,L3041917,Dixon Meadow Preserve,2025-04-13 16:08,1.0,40.1003152,-75.2402115,True,False,False,S225855342,
amegfi,American Goldfinch,Spinus tristis,L3041917,Dixon Meadow Preserve,2025-04-13 16:08,4.0,40.1003152,-75.2402115,True,False,False,S225855342,
swaspa,Swamp Sparrow,Melospiza georgiana,L3041917,Dixon Meadow Preserve,2025-04-13 16:08,1.0,40.1003152,-75.2402115,True,False,False,S225855342,
norfli,Northern Flicker,Colaptes auratus,L3041917,Dixon Meadow Preserve,2025-04-13 08:54,1.0,40.1003152,-75.2402115,True,False,False,S225195854,
comrav,Common Raven,Corvus corax,L3041917,Dixon Meadow Preserve,2025-04-13 08:54,1.0,40.1003152,-75.2402115,True,False,False,S225195854,
chispa,Chipping Sparrow,Spizella passerina,L3041917,Dixon Meadow Preserve,2025-04-13 08:54,1.0,40.1003152,-75.2402115,True,False,False,S225195854,
norcar,Northern Cardinal,Cardinalis cardinalis,L3041917,Dixon Meadow Preserve,2025-04-13 08:54,1.0,40.1003152,-75.2402115,True,False,False,S225195854,
wilsni1,Wilson's Snipe,Gallinago delicata,L3041917,Dixon Meadow Preserve,2025-04-14 15:44,1.0,40.1003152,-75.2402115,True,False,False,S225662255,
turvul,Turkey Vulture,Cathartes aura,L3041917,Dixon Meadow Preserve,2025-04-14 15:44,10.0,40.1003152,-75.2402115,True,False,False,S225662255,
norhar2,Northern Harrier,Circus hudsonius,L3041917,Dixon Meadow Preserve,2025-04-14 15:44,1.0,40.1003152,-75.2402115,True,False,False,S225662255,
norfli,Northern Flicker,Colaptes auratus,L3041917,Dixon Meadow Preserve,2025-04-14 15:44,1.0,40.1003152,-75.2402115,True,False,False,S225662255,
amekes,American Kestrel,Falco sparverius,L3041917,Dixon Meadow Preserve,2025-04-14 15:44,1.0,40.1003152,-75.2402115,True,False,False,S225662255,
amecro,American Crow,Corvus brachyrhynchos,L3041917,Dixon Meadow Preserve,2025-04-14 15:44,2.0,40.1003152,-75.2402115,True,False,False,S225662255,
treswa,Tree Swallow,Tachycineta bicolor,L3041917,Dixon Meadow Preserve,2025-04-14 15:44,20.0,40.1003152,-75.2402115,True,False,False,S225662255,
barswa,Barn Swallow,Hirundo rustica,L3041917,Dixon Meadow Preserve,2025-04-14 15:44,1.0,40.1003152,-75.2402115,True,False,False,S225662255,
normoc,Northern Mockingbird,Mimus polyglottos,L3041917,Dixon Meadow Preserve,2025-04-14 15:44,2.0,40.1003152,-75.2402115,True,False,False,S225662255,
amerob,American Robin,Turdus migratorius,L3041917,Dixon Meadow Preserve,2025-04-14 15:44,10.0,40.1003152,-75.2402115,True,False,False,S225662255,
houfin,House Finch,Haemorhous mexicanus,L3041917,Dixon Meadow Preserve,2025-04-14 15:44,2.0,40.1003152,-75.2402115,True,False,False,S225662255,N
amegfi,American Goldfinch,Spinus tristis,L3041917,Dixon Meadow Preserve,2025-04-14 15:44,5.0,40.1003152,-75.2402115,True,False,False,S225662255,
sonspa,Song Sparrow,Melospiza melodia,L3041917,Dixon Meadow Preserve,2025-04-14 15:44,2.0,40.1003152,-75.2402115,True,False,False,S225662255,
swaspa,Swamp Sparrow,Melospiza georgiana,L3041917,Dixon Meadow Preserve,2025-04-14 15:44,1.0,40.1003152,-75.2402115,True,False,False,S225662255,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L3041917,Dixon Meadow Preserve,2025-04-14 15:44,10.0,40.1003152,-75.2402115,True,False,False,S225662255,
cangoo,Canada Goose,Branta canadensis,L3041917,Dixon Meadow Preserve,2025-04-14 10:28,3.0,40.1003152,-75.2402115,True,False,False,S225568920,
moudov,Mourning Dove,Zenaida macroura,L3041917,Dixon Meadow Preserve,2025-04-14 10:28,1.0,40.1003152,-75.2402115,True,False,False,S225568920,
killde,Killdeer,Charadrius vociferus,L3041917,Dixon Meadow Preserve,2025-04-14 10:28,1.0,40.1003152,-75.2402115,True,False,False,S225568920,
rethaw,Red-tailed Hawk,Buteo jamaicensis,L3041917,Dixon Meadow Preserve,2025-04-14 10:28,1.0,40.1003152,-75.2402115,True,False,False,S225568920,
easpho,Eastern Phoebe,Sayornis phoebe,L3041917,Dixon Meadow Preserve,2025-04-14 10:28,1.0,40.1003152,-75.2402115,True,False,False,S225568920,
eursta,European Starling,Sturnus vulgaris,L3041917,Dixon Meadow Preserve,2025-04-14 10:28,2.0,40.1003152,-75.2402115,True,False,False,S225568920,N
whtspa,White-throated Sparrow,Zonotrichia albicollis,L3041917,Dixon Meadow Preserve,2025-04-14 10:28,1.0,40.1003152,-75.2402115,True,False,False,S225568920,
cangoo,Canada Goose,Branta canadensis,L3041917,Dixon Meadow Preserve,2025-04-15 09:16,4.0,40.1003152,-75.2402115,True,False,False,S225838641,
mallar3,Mallard,Anas platyrhynchos,L3041917,Dixon Meadow Preserve,2025-04-15 09:16,2.0,40.1003152,-75.2402115,True,False,False,S225838641,
moudov,Mourning Dove,Zenaida macroura,L3041917,Dixon Meadow Preserve,2025-04-15 09:16,2.0,40.1003152,-75.2402115,True,False,False,S225838641,
killde,Killdeer,Charadrius vociferus,L3041917,Dixon Meadow Preserve,2025-04-15 09:16,1.0,40.1003152,-75.2402115,True,False,False,S225838641,
turvul,Turkey Vulture,Cathartes aura,L3041917,Dixon Meadow Preserve,2025-04-15 09:16,2.0,40.1003152,-75.2402115,True,False,False,S225838641,
norfli,Northern Flicker,Colaptes auratus,L3041917,Dixon Meadow Preserve,2025-04-15 09:16,1.0,40.1003152,-75.2402115,True,False,False,S225838641,
amekes,American Kestrel,Falco sparverius,L3041917,Dixon Meadow Preserve,2025-04-15 09:16,1.0,40.1003152,-75.2402115,True,False,False,S225838641,
treswa,Tree Swallow,Tachycineta bicolor,L3041917,Dixon Meadow Preserve,2025-04-15 09:16,20.0,40.1003152,-75.2402115,True,False,False,S225838641,
eursta,European Starling,Sturnus vulgaris,L3041917,Dixon Meadow Preserve,2025-04-15 09:16,5.0,40.1003152,-75.2402115,True,False,False,S225838641,N
normoc,Northern Mockingbird,Mimus polyglottos,L3041917,Dixon Meadow Preserve,2025-04-15 09:16,2.0,40.1003152,-75.2402115,True,False,False,S225838641,
easblu,Eastern Bluebird,Sialia sialis,L3041917,Dixon Meadow Preserve,2025-04-15 09:16,3.0,40.1003152,-75.2402115,True,False,False,S225838641,
amerob,American Robin,Turdus migratorius,L3041917,Dixon Meadow Preserve,2025-04-15 09:16,15.0,40.1003152,-75.2402115,True,False,False,S225838641,
houspa,House Sparrow,Passer domesticus,L3041917,Dixon Meadow Preserve,2025-04-15 09:16,1.0,40.1003152,-75.2402115,True,False,False,S225838641,N
houfin,House Finch,Haemorhous mexicanus,L3041917,Dixon Meadow Preserve,2025-04-15 09:16,5.0,40.1003152,-75.2402115,True,False,False,S225838641,N
amegfi,American Goldfinch,Spinus tristis,L3041917,Dixon Meadow Preserve,2025-04-15 09:16,1.0,40.1003152,-75.2402115,True,False,False,S225838641,
sonspa,Song Sparrow,Melospiza melodia,L3041917,Dixon Meadow Preserve,2025-04-15 09:16,3.0,40.1003152,-75.2402115,True,False,False,S225838641,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L3041917,Dixon Meadow Preserve,2025-04-15 09:16,25.0,40.1003152,-75.2402115,True,False,False,S225838641,
bnhcow,Brown-headed Cowbird,Molothrus ater,L3041917,Dixon Meadow Preserve,2025-04-15 09:16,1.0,40.1003152,-75.2402115,True,False,False,S225838641,
moudov,Mourning Dove,Zenaida macroura,L3041917,Dixon Meadow Preserve,2025-04-16 17:14,2.0,40.1003152,-75.2402115,True,False,False,S226170567,
killde,Killdeer,Charadrius vociferus,L3041917,Dixon Meadow Preserve,2025-04-16 17:14,1.0,40.1003152,-75.2402115,True,False,False,S226170567,
turvul,Turkey Vulture,Cathartes aura,L3041917,Dixon Meadow Preserve,2025-04-16 17:14,1.0,40.1003152,-75.2402115,True,False,False,S226170567,
norfli,Northern Flicker,Colaptes auratus,L3041917,Dixon Meadow Preserve,2025-04-16 17:14,1.0,40.1003152,-75.2402115,True,False,False,S226170567,
treswa,Tree Swallow,Tachycineta bicolor,L3041917,Dixon Meadow Preserve,2025-04-16 17:14,1.0,40.1003152,-75.2402115,True,False,False,S226170567,
eursta,European Starling,Sturnus vulgaris,L3041917,Dixon Meadow Preserve,2025-04-16 17:14,4.0,40.1003152,-75.2402115,True,False,False,S226170567,N
normoc,Northern Mockingbird,Mimus polyglottos,L3041917,Dixon Meadow Preserve,2025-04-16 17:14,2.0,40.1003152,-75.2402115,True,False,False,S226170567,
amerob,American Robin,Turdus migratorius,L3041917,Dixon Meadow Preserve,2025-04-16 17:14,2.0,40.1003152,-75.2402115,True,False,False,S226170567,
houfin,House Finch,Haemorhous mexicanus,L3041917,Dixon Meadow Preserve,2025-04-16 17:14,4.0,40.1003152,-75.2402115,True,False,False,S226170567,N
sonspa,Song Sparrow,Melospiza melodia,L3041917,Dixon Meadow Preserve,2025-04-16 17:14,2.0,40.1003152,-75.2402115,True,False,False,S226170567,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L3041917,Dixon Meadow Preserve,2025-04-16 17:14,5.0,40.1003152,-75.2402115,True,False,False,S226170567,
blkvul,Black Vulture,Coragyps atratus,L3041917,Dixon Meadow Preserve,2025-04-16 14:28,1.0,40.1003152,-75.2402115,True,False,False,S226142589,
cangoo,Canada Goose,Branta canadensis,L3041917,Dixon Meadow Preserve,2025-04-17 09:52,4.0,40.1003152,-75.2402115,True,False,False,S226333711,
moudov,Mourning Dove,Zenaida macroura,L3041917,Dixon Meadow Preserve,2025-04-17 09:52,1.0,40.1003152,-75.2402115,True,False,False,S226333711,
wilsni1,Wilson's Snipe,Gallinago delicata,L3041917,Dixon Meadow Preserve,2025-04-17 09:52,2.0,40.1003152,-75.2402115,True,False,False,S226333711,
turvul,Turkey Vulture,Cathartes aura,L3041917,Dixon Meadow Preserve,2025-04-17 09:52,1.0,40.1003152,-75.2402115,True,False,False,S226333711,
norfli,Northern Flicker,Colaptes auratus,L3041917,Dixon Meadow Preserve,2025-04-17 09:52,1.0,40.1003152,-75.2402115,True,False,False,S226333711,
treswa,Tree Swallow,Tachycineta bicolor,L3041917,Dixon Meadow Preserve,2025-04-17 09:52,6.0,40.1003152,-75.2402115,True,False,False,S226333711,
eursta,European Starling,Sturnus vulgaris,L3041917,Dixon Meadow Preserve,2025-04-17 09:52,2.0,40.1003152,-75.2402115,True,False,False,S226333711,N
