speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
amewig,American Wigeon,Mareca americana,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-06 08:08:00,2.0,39.8893501,-75.2601457,True,False,False,S318093215,
ambduc,American Black Duck,Anas rubripes,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-06 08:08:00,2.0,39.8893501,-75.2601457,True,False,False,S318093215,
rocpig,Rock Pigeon,Columba livia,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-06 08:08:00,2.0,39.8893501,-75.2601457,True,False,False,S318093215,N
killde,Killdeer,Charadrius vociferus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-06 08:08:00,1.0,39.8893501,-75.2601457,True,False,False,S318093215,
wilsni1,Wilson's Snipe,Gallinago delicata,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-06 08:08:00,2.0,39.8893501,-75.2601457,True,False,False,S318093215,
ribgul,Ring-billed Gull,Larus delawarensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-06 08:08:00,12.0,39.8893501,-75.2601457,True,False,False,S318093215,
caster1,Caspian Tern,Hydroprogne caspia,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-06 08:08:00,3.0,39.8893501,-75.2601457,True,False,False,S318093215,
reshaw,Red-shouldered Hawk,Buteo lineatus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-06 08:08:00,1.0,39.8893501,-75.2601457,True,False,False,S318093215,
fiscro,Fish Crow,Corvus ossifragus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-06 08:08:00,2.0,39.8893501,-75.2601457,True,False,False,S318093215,
ruckin,Ruby-crowned Kinglet,Corthylio calendula,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-06 08:08:00,2.0,39.8893501,-75.2601457,True,False,False,S318093215,
gockin,Golden-crowned Kinglet,Regulus satrapa,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-06 08:08:00,3.0,39.8893501,-75.2601457,True,False,False,S318093215,
houwre,Northern House Wren,Troglodytes aedon,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-06 08:08:00,1.0,39.8893501,-75.2601457,True,True,False,S318093215,
herthr,Hermit Thrush,Catharus guttatus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-06 08:08:00,2.0,39.8893501,-75.2601457,True,False,False,S318093215,
fiespa,Field Sparrow,Spizella pusilla,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-06 08:08:00,4.0,39.8893501,-75.2601457,True,False,False,S318093215,
eastow,Eastern Towhee,Pipilo erythrophthalmus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-06 08:08:00,2.0,39.8893501,-75.2601457,True,False,False,S318093215,
rusbla,Rusty Blackbird,Euphagus carolinus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-06 08:08:00,12.0,39.8893501,-75.2601457,True,False,False,S318093215,
cangoo,Canada Goose,Branta canadensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,6.0,39.8893501,-75.2601457,True,False,False,S318483747,
norsho,Northern Shoveler,Spatula clypeata,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,50.0,39.8893501,-75.2601457,True,False,False,S318483747,
mallar3,Mallard,Anas platyrhynchos,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,20.0,39.8893501,-75.2601457,True,False,False,S318483747,
gnwtea,Green-winged Teal,Anas crecca,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,8.0,39.8893501,-75.2601457,True,False,False,S318483747,
moudov,Mourning Dove,Zenaida macroura,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,2.0,39.8893501,-75.2601457,True,False,False,S318483747,
killde,Killdeer,Charadrius vociferus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,4.0,39.8893501,-75.2601457,True,False,False,S318483747,
pibgre,Pied-billed Grebe,Podilymbus podiceps,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,1.0,39.8893501,-75.2601457,True,False,False,S318483747,
turvul,Turkey Vulture,Cathartes aura,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,1.0,39.8893501,-75.2601457,True,False,False,S318483747,
osprey,Osprey,Pandion haliaetus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,2.0,39.8893501,-75.2601457,True,False,False,S318483747,
baleag,Bald Eagle,Haliaeetus leucocephalus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,1.0,39.8893501,-75.2601457,True,False,False,S318483747,
haiwoo,Hairy Woodpecker,Leuconotopicus villosus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,1.0,39.8893501,-75.2601457,True,False,False,S318483747,
merlin,Merlin,Falco columbarius,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,1.0,39.8893501,-75.2601457,True,False,False,S318483747,
amecro,American Crow,Corvus brachyrhynchos,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,3.0,39.8893501,-75.2601457,True,False,False,S318483747,
fiscro,Fish Crow,Corvus ossifragus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,3.0,39.8893501,-75.2601457,True,False,False,S318483747,
tuftit,Tufted Titmouse,Baeolophus bicolor,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,2.0,39.8893501,-75.2601457,True,False,False,S318483747,
barswa,Barn Swallow,Hirundo rustica,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,1.0,39.8893501,-75.2601457,True,False,False,S318483747,
carwre,Carolina Wren,Thryothorus ludovicianus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,1.0,39.8893501,-75.2601457,True,False,False,S318483747,
amerob,American Robin,Turdus migratorius,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,5.0,39.8893501,-75.2601457,True,False,False,S318483747,
whtspa,White-throated Sparrow,Zonotrichia albicollis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,1.0,39.8893501,-75.2601457,True,False,False,S318483747,
sonspa,Song Sparrow,Melospiza melodia,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,1.0,39.8893501,-75.2601457,True,False,False,S318483747,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 17:46:00,25.0,39.8893501,-75.2601457,True,False,False,S318483747,
ambduc,American Black Duck,Anas rubripes,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 15:08:00,12.0,39.8893501,-75.2601457,True,False,False,S318460964,
commer,Common Merganser,Mergus merganser,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 15:08:00,5.0,39.8893501,-75.2601457,True,False,False,S318460964,
rocpig,Rock Pigeon,Columba livia,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 15:08:00,2.0,39.8893501,-75.2601457,True,False,False,S318460964,N
ribgul,Ring-billed Gull,Larus delawarensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 15:08:00,1.0,39.8893501,-75.2601457,True,False,False,S318460964,
rebwoo,Red-bellied Woodpecker,Melanerpes carolinus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 15:08:00,1.0,39.8893501,-75.2601457,True,False,False,S318460964,
dowwoo,Downy Woodpecker,Dryobates pubescens,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 15:08:00,1.0,39.8893501,-75.2601457,True,False,False,S318460964,
norfli,Northern Flicker,Colaptes auratus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 15:08:00,4.0,39.8893501,-75.2601457,True,False,False,S318460964,
blujay,Blue Jay,Cyanocitta cristata,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 15:08:00,1.0,39.8893501,-75.2601457,True,False,False,S318460964,
nrwswa,Northern Rough-winged Swallow,Stelgidopteryx serripennis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 15:08:00,5.0,39.8893501,-75.2601457,True,False,False,S318460964,
ruckin,Ruby-crowned Kinglet,Corthylio calendula,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 15:08:00,1.0,39.8893501,-75.2601457,True,False,False,S318460964,
buggna,Blue-gray Gnatcatcher,Polioptila caerulea,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 15:08:00,2.0,39.8893501,-75.2601457,True,False,False,S318460964,
amegfi,American Goldfinch,Spinus tristis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 15:08:00,4.0,39.8893501,-75.2601457,True,False,False,S318460964,
rusbla,Rusty Blackbird,Euphagus carolinus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 15:08:00,1.0,39.8893501,-75.2601457,True,False,False,S318460964,
palwar,Palm Warbler,Setophaga palmarum,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 15:08:00,2.0,39.8893501,-75.2601457,True,False,False,S318460964,
yerwar,Yellow-rumped Warbler,Setophaga coronata,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 15:08:00,1.0,39.8893501,-75.2601457,True,False,False,S318460964,
norcar,Northern Cardinal,Cardinalis cardinalis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 15:08:00,2.0,39.8893501,-75.2601457,True,False,False,S318460964,
normoc,Northern Mockingbird,Mimus polyglottos,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 13:14:00,1.0,39.8893501,-75.2601457,True,False,False,S318390840,
wooduc,Wood Duck,Aix sponsa,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 10:24:00,1.0,39.8893501,-75.2601457,True,False,False,S318362733,
rudduc,Ruddy Duck,Oxyura jamaicensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 10:24:00,1.0,39.8893501,-75.2601457,True,False,False,S318362733,
treswa,Tree Swallow,Tachycineta bicolor,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 10:24:00,2.0,39.8893501,-75.2601457,True,False,False,S318362733,
buwtea,Blue-winged Teal,Spatula discors,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 08:02:00,7.0,39.8893501,-75.2601457,True,False,False,S318298960,
greegr,Great Egret,Ardea alba,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 08:02:00,1.0,39.8893501,-75.2601457,True,False,False,S318298960,
reshaw,Red-shouldered Hawk,Buteo lineatus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 08:02:00,1.0,39.8893501,-75.2601457,True,False,False,S318298960,
pilwoo,Pileated Woodpecker,Dryocopus pileatus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 08:02:00,1.0,39.8893501,-75.2601457,True,False,False,S318298960,
carchi,Carolina Chickadee,Poecile carolinensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 08:02:00,1.0,39.8893501,-75.2601457,True,False,False,S318298960,
gockin,Golden-crowned Kinglet,Regulus satrapa,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 08:02:00,1.0,39.8893501,-75.2601457,True,False,False,S318298960,
whbnut,White-breasted Nuthatch,Sitta carolinensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 08:02:00,1.0,39.8893501,-75.2601457,True,False,False,S318298960,
grycat,Gray Catbird,Dumetella carolinensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 08:02:00,1.0,39.8893501,-75.2601457,True,False,False,S318298960,
easblu,Eastern Bluebird,Sialia sialis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 08:02:00,3.0,39.8893501,-75.2601457,True,False,False,S318298960,
herthr,Hermit Thrush,Catharus guttatus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 08:02:00,1.0,39.8893501,-75.2601457,True,False,False,S318298960,
houfin,House Finch,Haemorhous mexicanus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 08:02:00,2.0,39.8893501,-75.2601457,True,False,False,S318298960,N
fiespa,Field Sparrow,Spizella pusilla,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 08:02:00,2.0,39.8893501,-75.2601457,True,False,False,S318298960,
daejun,Dark-eyed Junco,Junco hyemalis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 08:02:00,1.0,39.8893501,-75.2601457,True,False,False,S318298960,
swaspa,Swamp Sparrow,Melospiza georgiana,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 08:02:00,1.0,39.8893501,-75.2601457,True,False,False,S318298960,
bnhcow,Brown-headed Cowbird,Molothrus ater,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 08:02:00,3.0,39.8893501,-75.2601457,True,False,False,S318298960,
comgra,Common Grackle,Quiscalus quiscula,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 08:02:00,2.0,39.8893501,-75.2601457,True,False,False,S318298960,
pinwar,Pine Warbler,Setophaga pinus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-07 08:02:00,1.0,39.8893501,-75.2601457,True,False,False,S318298960,
mallar3,Mallard,Anas platyrhynchos,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,6.0,39.8893501,-75.2601457,True,False,False,S318943376,
ambduc,American Black Duck,Anas rubripes,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,2.0,39.8893501,-75.2601457,True,False,False,S318943376,
gnwtea,Green-winged Teal,Anas crecca,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,4.0,39.8893501,-75.2601457,True,False,False,S318943376,
moudov,Mourning Dove,Zenaida macroura,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,3.0,39.8893501,-75.2601457,True,False,False,S318943376,
wilsni1,Wilson's Snipe,Gallinago delicata,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,1.0,39.8893501,-75.2601457,True,False,False,S318943376,
turvul,Turkey Vulture,Cathartes aura,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,6.0,39.8893501,-75.2601457,True,False,False,S318943376,
osprey,Osprey,Pandion haliaetus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,3.0,39.8893501,-75.2601457,True,False,False,S318943376,
baleag,Bald Eagle,Haliaeetus leucocephalus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,2.0,39.8893501,-75.2601457,True,False,False,S318943376,
rebwoo,Red-bellied Woodpecker,Melanerpes carolinus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,5.0,39.8893501,-75.2601457,True,False,False,S318943376,
norfli,Northern Flicker,Colaptes auratus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,5.0,39.8893501,-75.2601457,True,False,False,S318943376,
easpho,Eastern Phoebe,Sayornis phoebe,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,1.0,39.8893501,-75.2601457,True,False,False,S318943376,
amecro,American Crow,Corvus brachyrhynchos,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,2.0,39.8893501,-75.2601457,True,False,False,S318943376,
fiscro,Fish Crow,Corvus ossifragus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,1.0,39.8893501,-75.2601457,True,False,False,S318943376,
tuftit,Tufted Titmouse,Baeolophus bicolor,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,1.0,39.8893501,-75.2601457,True,False,False,S318943376,
ruckin,Ruby-crowned Kinglet,Corthylio calendula,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,1.0,39.8893501,-75.2601457,True,False,False,S318943376,
brncre,Brown Creeper,Certhia americana,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,1.0,39.8893501,-75.2601457,True,False,False,S318943376,
buggna,Blue-gray Gnatcatcher,Polioptila caerulea,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,2.0,39.8893501,-75.2601457,True,False,False,S318943376,
herthr,Hermit Thrush,Catharus guttatus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,3.0,39.8893501,-75.2601457,True,False,False,S318943376,
amerob,American Robin,Turdus migratorius,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,16.0,39.8893501,-75.2601457,True,False,False,S318943376,
amegfi,American Goldfinch,Spinus tristis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,2.0,39.8893501,-75.2601457,True,False,False,S318943376,
whtspa,White-throated Sparrow,Zonotrichia albicollis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,2.0,39.8893501,-75.2601457,True,False,False,S318943376,
sonspa,Song Sparrow,Melospiza melodia,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,6.0,39.8893501,-75.2601457,True,False,False,S318943376,
swaspa,Swamp Sparrow,Melospiza georgiana,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,5.0,39.8893501,-75.2601457,True,False,False,S318943376,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,7.0,39.8893501,-75.2601457,True,False,False,S318943376,
yerwar,Yellow-rumped Warbler,Setophaga coronata,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,2.0,39.8893501,-75.2601457,True,False,False,S318943376,
norcar,Northern Cardinal,Cardinalis cardinalis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 13:52:00,6.0,39.8893501,-75.2601457,True,False,False,S318943376,
cangoo,Canada Goose,Branta canadensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 09:58:00,1.0,39.8893501,-75.2601457,True,False,False,S318786382,
greyel,Greater Yellowlegs,Tringa melanoleuca,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 09:58:00,1.0,39.8893501,-75.2601457,True,False,False,S318786382,
ribgul,Ring-billed Gull,Larus delawarensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 09:58:00,1.0,39.8893501,-75.2601457,True,False,False,S318786382,
amhgul1,American Herring Gull,Larus smithsonianus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 09:58:00,1.0,39.8893501,-75.2601457,True,False,False,S318786382,
rethaw,Red-tailed Hawk,Buteo jamaicensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 09:58:00,1.0,39.8893501,-75.2601457,True,False,False,S318786382,
yebsap,Yellow-bellied Sapsucker,Sphyrapicus varius,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 09:58:00,1.0,39.8893501,-75.2601457,True,False,False,S318786382,
dowwoo,Downy Woodpecker,Dryobates pubescens,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 09:58:00,1.0,39.8893501,-75.2601457,True,False,False,S318786382,
treswa,Tree Swallow,Tachycineta bicolor,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 09:58:00,2.0,39.8893501,-75.2601457,True,False,False,S318786382,
rusbla,Rusty Blackbird,Euphagus carolinus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 09:58:00,1.0,39.8893501,-75.2601457,True,False,False,S318786382,
doccor,Double-crested Cormorant,Nannopterum auritum,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 09:46:00,7.0,39.8893501,-75.2601457,True,False,False,S318786831,
greegr,Great Egret,Ardea alba,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 09:46:00,1.0,39.8893501,-75.2601457,True,False,False,S318786831,
blkvul,Black Vulture,Coragyps atratus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 09:46:00,1.0,39.8893501,-75.2601457,True,False,False,S318786831,
blujay,Blue Jay,Cyanocitta cristata,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 09:46:00,1.0,39.8893501,-75.2601457,True,False,False,S318786831,
nrwswa,Northern Rough-winged Swallow,Stelgidopteryx serripennis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 09:46:00,1.0,39.8893501,-75.2601457,True,False,False,S318786831,
carwre,Carolina Wren,Thryothorus ludovicianus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 09:46:00,5.0,39.8893501,-75.2601457,True,False,False,S318786831,
eastow,Eastern Towhee,Pipilo erythrophthalmus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 09:46:00,1.0,39.8893501,-75.2601457,True,False,False,S318786831,
bnhcow,Brown-headed Cowbird,Molothrus ater,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-08 09:46:00,1.0,39.8893501,-75.2601457,True,False,False,S318786831,
dowwoo,Downy Woodpecker,Dryobates pubescens,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 14:30:00,1.0,39.8893501,-75.2601457,True,False,False,S319279049,
amecro,American Crow,Corvus brachyrhynchos,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 14:30:00,1.0,39.8893501,-75.2601457,True,False,False,S319279049,
treswa,Tree Swallow,Tachycineta bicolor,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 14:30:00,1.0,39.8893501,-75.2601457,True,False,False,S319279049,
amerob,American Robin,Turdus migratorius,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 14:30:00,1.0,39.8893501,-75.2601457,True,False,False,S319279049,
cangoo,Canada Goose,Branta canadensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,6.0,39.8893501,-75.2601457,True,False,False,S319386473,
wooduc,Wood Duck,Aix sponsa,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,5.0,39.8893501,-75.2601457,True,False,False,S319386473,
buwtea,Blue-winged Teal,Spatula discors,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,9.0,39.8893501,-75.2601457,True,False,False,S319386473,
norsho,Northern Shoveler,Spatula clypeata,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,9.0,39.8893501,-75.2601457,True,False,False,S319386473,
gadwal,Gadwall,Mareca strepera,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,2.0,39.8893501,-75.2601457,True,False,False,S319386473,
amewig,American Wigeon,Mareca americana,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,2.0,39.8893501,-75.2601457,True,False,False,S319386473,
mallar3,Mallard,Anas platyrhynchos,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,14.0,39.8893501,-75.2601457,True,False,False,S319386473,
moudov,Mourning Dove,Zenaida macroura,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,2.0,39.8893501,-75.2601457,True,False,False,S319386473,
killde,Killdeer,Charadrius vociferus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,2.0,39.8893501,-75.2601457,True,False,False,S319386473,
greyel,Greater Yellowlegs,Tringa melanoleuca,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,2.0,39.8893501,-75.2601457,True,False,False,S319386473,
ribgul,Ring-billed Gull,Larus delawarensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,1.0,39.8893501,-75.2601457,True,False,False,S319386473,
pibgre,Pied-billed Grebe,Podilymbus podiceps,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,1.0,39.8893501,-75.2601457,True,False,False,S319386473,
turvul,Turkey Vulture,Cathartes aura,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,3.0,39.8893501,-75.2601457,True,False,False,S319386473,
osprey,Osprey,Pandion haliaetus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,3.0,39.8893501,-75.2601457,True,False,False,S319386473,
baleag,Bald Eagle,Haliaeetus leucocephalus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,4.0,39.8893501,-75.2601457,True,False,False,S319386473,
reshaw,Red-shouldered Hawk,Buteo lineatus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,2.0,39.8893501,-75.2601457,True,False,False,S319386473,
rethaw,Red-tailed Hawk,Buteo jamaicensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,1.0,39.8893501,-75.2601457,True,False,False,S319386473,
rebwoo,Red-bellied Woodpecker,Melanerpes carolinus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,3.0,39.8893501,-75.2601457,True,False,False,S319386473,
haiwoo,Hairy Woodpecker,Leuconotopicus villosus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,1.0,39.8893501,-75.2601457,True,False,False,S319386473,
norfli,Northern Flicker,Colaptes auratus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,7.0,39.8893501,-75.2601457,True,False,False,S319386473,
fiscro,Fish Crow,Corvus ossifragus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,2.0,39.8893501,-75.2601457,True,False,False,S319386473,
tuftit,Tufted Titmouse,Baeolophus bicolor,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,4.0,39.8893501,-75.2601457,True,False,False,S319386473,
nrwswa,Northern Rough-winged Swallow,Stelgidopteryx serripennis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,1.0,39.8893501,-75.2601457,True,False,False,S319386473,
buggna,Blue-gray Gnatcatcher,Polioptila caerulea,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,3.0,39.8893501,-75.2601457,True,False,False,S319386473,
carwre,Carolina Wren,Thryothorus ludovicianus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,6.0,39.8893501,-75.2601457,True,False,False,S319386473,
normoc,Northern Mockingbird,Mimus polyglottos,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,1.0,39.8893501,-75.2601457,True,False,False,S319386473,
amegfi,American Goldfinch,Spinus tristis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-04-09 09:42:00,16.0,39.8893501,-75.2601457,True,False,False,S319386473,
