speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
cangoo,Canada Goose,Branta canadensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 14:41:00,130.0,39.8893501,-75.2601457,True,False,False,S305097740,
mallar3,Mallard,Anas platyrhynchos,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 14:41:00,17.0,39.8893501,-75.2601457,True,False,False,S305097740,
amhgul1,American Herring Gull,Larus smithsonianus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 14:41:00,105.0,39.8893501,-75.2601457,True,False,False,S305097740,
turvul,Turkey Vulture,Cathartes aura,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 14:41:00,1.0,39.8893501,-75.2601457,True,False,False,S305097740,
amecro,American Crow,Corvus brachyrhynchos,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 14:41:00,4.0,39.8893501,-75.2601457,True,False,False,S305097740,
fiscro,Fish Crow,Corvus ossifragus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 14:41:00,10.0,39.8893501,-75.2601457,True,False,False,S305097740,
carwre,Carolina Wren,Thryothorus ludovicianus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 14:41:00,2.0,39.8893501,-75.2601457,True,False,False,S305097740,
amerob,American Robin,Turdus migratorius,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 14:41:00,4.0,39.8893501,-75.2601457,True,False,False,S305097740,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 14:41:00,2.0,39.8893501,-75.2601457,True,False,False,S305097740,
norcar,Northern Cardinal,Cardinalis cardinalis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 14:41:00,2.0,39.8893501,-75.2601457,True,False,False,S305097740,
norsho,Northern Shoveler,Spatula clypeata,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 12:17:00,20.0,39.8893501,-75.2601457,True,False,False,S305102606,
gadwal,Gadwall,Mareca strepera,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 12:17:00,40.0,39.8893501,-75.2601457,True,False,False,S305102606,
amewig,American Wigeon,Mareca americana,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 12:17:00,20.0,39.8893501,-75.2601457,True,False,False,S305102606,
ambduc,American Black Duck,Anas rubripes,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 12:17:00,15.0,39.8893501,-75.2601457,True,False,False,S305102606,
x00004,Mallard x American Black Duck (hybrid),Anas platyrhynchos x rubripes,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 12:17:00,1.0,39.8893501,-75.2601457,True,False,False,S305102606,
norpin,Northern Pintail,Anas acuta,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 12:17:00,400.0,39.8893501,-75.2601457,True,True,False,S305102606,
gnwtea,Green-winged Teal,Anas crecca,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 12:17:00,7.0,39.8893501,-75.2601457,True,False,False,S305102606,
ribgul,Ring-billed Gull,Larus delawarensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 12:17:00,120.0,39.8893501,-75.2601457,True,False,False,S305102606,
gbbgul,Great Black-backed Gull,Larus marinus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 12:17:00,1.0,39.8893501,-75.2601457,True,False,False,S305102606,
dowwoo,Downy Woodpecker,Dryobates pubescens,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 12:17:00,2.0,39.8893501,-75.2601457,True,False,False,S305102606,
norfli,Northern Flicker,Colaptes auratus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 12:17:00,1.0,39.8893501,-75.2601457,True,False,False,S305102606,
blujay,Blue Jay,Cyanocitta cristata,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 12:17:00,1.0,39.8893501,-75.2601457,True,False,False,S305102606,
carchi,Carolina Chickadee,Poecile carolinensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 12:17:00,1.0,39.8893501,-75.2601457,True,False,False,S305102606,
tuftit,Tufted Titmouse,Baeolophus bicolor,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 12:17:00,1.0,39.8893501,-75.2601457,True,False,False,S305102606,
whtspa,White-throated Sparrow,Zonotrichia albicollis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 12:17:00,3.0,39.8893501,-75.2601457,True,False,False,S305102606,
sonspa,Song Sparrow,Melospiza melodia,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 12:17:00,2.0,39.8893501,-75.2601457,True,False,False,S305102606,
mutswa,Mute Swan,Cygnus olor,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:49:00,2.0,39.8893501,-75.2601457,True,False,False,S305061691,N
hoomer,Hooded Merganser,Lophodytes cucullatus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:49:00,1.0,39.8893501,-75.2601457,True,False,False,S305061691,
commer,Common Merganser,Mergus merganser,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:49:00,14.0,39.8893501,-75.2601457,True,False,False,S305061691,
rocpig,Rock Pigeon,Columba livia,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:49:00,6.0,39.8893501,-75.2601457,True,False,False,S305061691,N
blkvul,Black Vulture,Coragyps atratus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:49:00,3.0,39.8893501,-75.2601457,True,False,False,S305061691,
baleag,Bald Eagle,Haliaeetus leucocephalus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:49:00,1.0,39.8893501,-75.2601457,True,False,False,S305061691,
reshaw,Red-shouldered Hawk,Buteo lineatus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:49:00,1.0,39.8893501,-75.2601457,True,False,False,S305061691,
rethaw,Red-tailed Hawk,Buteo jamaicensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:49:00,3.0,39.8893501,-75.2601457,True,False,False,S305061691,
rebwoo,Red-bellied Woodpecker,Melanerpes carolinus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:49:00,2.0,39.8893501,-75.2601457,True,False,False,S305061691,
haiwoo,Hairy Woodpecker,Leuconotopicus villosus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:49:00,1.0,39.8893501,-75.2601457,True,False,False,S305061691,
houfin,House Finch,Haemorhous mexicanus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:49:00,1.0,39.8893501,-75.2601457,True,False,False,S305061691,N
amegfi,American Goldfinch,Spinus tristis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:49:00,1.0,39.8893501,-75.2601457,True,False,False,S305061691,
rusbla,Rusty Blackbird,Euphagus carolinus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:49:00,6.0,39.8893501,-75.2601457,True,False,False,S305061691,
comgra,Common Grackle,Quiscalus quiscula,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:49:00,1.0,39.8893501,-75.2601457,True,False,False,S305061691,
wooduc,Wood Duck,Aix sponsa,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:46:00,2.0,39.8893501,-75.2601457,True,False,False,S305100593,
rinduc,Ring-necked Duck,Aythya collaris,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:46:00,1.0,39.8893501,-75.2601457,True,False,False,S305100593,
buffle,Bufflehead,Bucephala albeola,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:46:00,7.0,39.8893501,-75.2601457,True,False,False,S305100593,
pibgre,Pied-billed Grebe,Podilymbus podiceps,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:46:00,1.0,39.8893501,-75.2601457,True,False,False,S305100593,
coohaw,Cooper's Hawk,Astur cooperii,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:46:00,1.0,39.8893501,-75.2601457,True,False,False,S305100593,
whbnut,White-breasted Nuthatch,Sitta carolinensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:46:00,2.0,39.8893501,-75.2601457,True,False,False,S305100593,
amtspa,American Tree Sparrow,Spizelloides arborea,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 10:46:00,2.0,39.8893501,-75.2601457,True,False,False,S305100593,
canvas,Canvasback,Aythya valisineria,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 09:28:00,5.0,39.8893501,-75.2601457,True,False,False,S305038243,
moudov,Mourning Dove,Zenaida macroura,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 09:28:00,1.0,39.8893501,-75.2601457,True,False,False,S305038243,
rudduc,Ruddy Duck,Oxyura jamaicensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-01 08:17:00,5.0,39.8893501,-75.2601457,True,False,False,S304982982,
cangoo,Canada Goose,Branta canadensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-02 15:18:00,100.0,39.8893501,-75.2601457,True,False,False,S305431321,
mallar3,Mallard,Anas platyrhynchos,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-02 15:18:00,50.0,39.8893501,-75.2601457,True,False,False,S305431321,
norpin,Northern Pintail,Anas acuta,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-02 15:18:00,35.0,39.8893501,-75.2601457,True,False,False,S305431321,
gnwtea,Green-winged Teal,Anas crecca,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-02 15:18:00,3.0,39.8893501,-75.2601457,True,False,False,S305431321,
purfin,Purple Finch,Haemorhous purpureus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-02 15:18:00,1.0,39.8893501,-75.2601457,True,False,False,S305431321,
gadwal,Gadwall,Mareca strepera,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-02 13:14:00,1.0,39.8893501,-75.2601457,True,False,False,S305417402,
amewig,American Wigeon,Mareca americana,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-02 13:14:00,1.0,39.8893501,-75.2601457,True,False,False,S305417402,
rinduc,Ring-necked Duck,Aythya collaris,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-02 13:14:00,1.0,39.8893501,-75.2601457,True,False,False,S305417402,
hoomer,Hooded Merganser,Lophodytes cucullatus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-02 13:14:00,5.0,39.8893501,-75.2601457,True,False,False,S305417402,
shshaw,Sharp-shinned Hawk,Accipiter striatus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-02 13:14:00,1.0,39.8893501,-75.2601457,True,False,False,S305417402,
dowwoo,Downy Woodpecker,Dryobates pubescens,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-02 13:14:00,2.0,39.8893501,-75.2601457,True,False,False,S305417402,
amecro,American Crow,Corvus brachyrhynchos,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-02 13:14:00,1.0,39.8893501,-75.2601457,True,False,False,S305417402,
treswa,Tree Swallow,Tachycineta bicolor,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-02 13:14:00,1.0,39.8893501,-75.2601457,True,False,False,S305417402,
rebnut,Red-breasted Nuthatch,Sitta canadensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-02 13:14:00,1.0,39.8893501,-75.2601457,True,False,False,S305417402,
marwre,Marsh Wren,Cistothorus palustris,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-02 13:14:00,1.0,39.8893501,-75.2601457,True,False,False,S305417402,
amerob,American Robin,Turdus migratorius,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-02 13:14:00,1.0,39.8893501,-75.2601457,True,False,False,S305417402,
sonspa,Song Sparrow,Melospiza melodia,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-02 13:14:00,1.0,39.8893501,-75.2601457,True,False,False,S305417402,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-02 13:14:00,1.0,39.8893501,-75.2601457,True,False,False,S305417402,
norcar,Northern Cardinal,Cardinalis cardinalis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-02 13:14:00,1.0,39.8893501,-75.2601457,True,False,False,S305417402,
cangoo,Canada Goose,Branta canadensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 13:33:00,24.0,39.8893501,-75.2601457,True,False,False,S305667455,
mutswa,Mute Swan,Cygnus olor,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 13:33:00,2.0,39.8893501,-75.2601457,True,False,False,S305667455,N
norsho,Northern Shoveler,Spatula clypeata,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 13:33:00,5.0,39.8893501,-75.2601457,True,False,False,S305667455,
mallar3,Mallard,Anas platyrhynchos,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 13:33:00,40.0,39.8893501,-75.2601457,True,False,False,S305667455,
ambduc,American Black Duck,Anas rubripes,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 13:33:00,6.0,39.8893501,-75.2601457,True,False,False,S305667455,
norpin,Northern Pintail,Anas acuta,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 13:33:00,22.0,39.8893501,-75.2601457,True,False,False,S305667455,
gnwtea,Green-winged Teal,Anas crecca,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 13:33:00,9.0,39.8893501,-75.2601457,True,False,False,S305667455,
rinduc,Ring-necked Duck,Aythya collaris,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 13:33:00,2.0,39.8893501,-75.2601457,True,False,False,S305667455,
rudduc,Ruddy Duck,Oxyura jamaicensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 13:33:00,6.0,39.8893501,-75.2601457,True,False,False,S305667455,
y00475,American Coot,Fulica americana,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 13:33:00,1.0,39.8893501,-75.2601457,True,False,False,S305667455,
ribgul,Ring-billed Gull,Larus delawarensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 13:33:00,30.0,39.8893501,-75.2601457,True,False,False,S305667455,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 13:33:00,9.0,39.8893501,-75.2601457,True,False,False,S305667455,
rusbla,Rusty Blackbird,Euphagus carolinus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 13:33:00,2.0,39.8893501,-75.2601457,True,False,False,S305667455,
comgra,Common Grackle,Quiscalus quiscula,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 13:33:00,27.0,39.8893501,-75.2601457,True,False,False,S305667455,
wooduc,Wood Duck,Aix sponsa,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 12:30:00,2.0,39.8893501,-75.2601457,True,False,False,S306588807,
hoomer,Hooded Merganser,Lophodytes cucullatus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 12:30:00,2.0,39.8893501,-75.2601457,True,False,False,S306588807,
commer,Common Merganser,Mergus merganser,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 12:30:00,,39.8893501,-75.2601457,True,False,False,S306588807,
reshaw,Red-shouldered Hawk,Buteo lineatus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 12:30:00,2.0,39.8893501,-75.2601457,True,False,False,S306588807,
gadwal,Gadwall,Mareca strepera,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 11:36:00,1.0,39.8893501,-75.2601457,True,False,False,S305663328,
amewig,American Wigeon,Mareca americana,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 11:36:00,6.0,39.8893501,-75.2601457,True,False,False,S305663328,
moudov,Mourning Dove,Zenaida macroura,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 11:36:00,2.0,39.8893501,-75.2601457,True,False,False,S305663328,
baleag,Bald Eagle,Haliaeetus leucocephalus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 11:36:00,2.0,39.8893501,-75.2601457,True,False,False,S305663328,
dowwoo,Downy Woodpecker,Dryobates pubescens,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 11:36:00,2.0,39.8893501,-75.2601457,True,False,False,S305663328,
amecro,American Crow,Corvus brachyrhynchos,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 11:36:00,1.0,39.8893501,-75.2601457,True,False,False,S305663328,
fiscro,Fish Crow,Corvus ossifragus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 11:36:00,4.0,39.8893501,-75.2601457,True,False,False,S305663328,
carwre,Carolina Wren,Thryothorus ludovicianus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 11:36:00,1.0,39.8893501,-75.2601457,True,False,False,S305663328,
amerob,American Robin,Turdus migratorius,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 11:36:00,18.0,39.8893501,-75.2601457,True,False,False,S305663328,
foxspa,Fox Sparrow,Passerella iliaca,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 11:36:00,1.0,39.8893501,-75.2601457,True,False,False,S305663328,
whtspa,White-throated Sparrow,Zonotrichia albicollis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 11:36:00,4.0,39.8893501,-75.2601457,True,False,False,S305663328,
sonspa,Song Sparrow,Melospiza melodia,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 11:36:00,2.0,39.8893501,-75.2601457,True,False,False,S305663328,
norcar,Northern Cardinal,Cardinalis cardinalis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-03 11:36:00,4.0,39.8893501,-75.2601457,True,False,False,S305663328,
cangoo,Canada Goose,Branta canadensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-04 09:47:00,9.0,39.8893501,-75.2601457,True,False,False,S306129745,
mallar3,Mallard,Anas platyrhynchos,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-04 09:47:00,8.0,39.8893501,-75.2601457,True,False,False,S306129745,
norpin,Northern Pintail,Anas acuta,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-04 09:47:00,60.0,39.8893501,-75.2601457,True,False,False,S306129745,
gnwtea,Green-winged Teal,Anas crecca,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-04 09:47:00,1.0,39.8893501,-75.2601457,True,False,False,S306129745,
amecro,American Crow,Corvus brachyrhynchos,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-04 09:47:00,1.0,39.8893501,-75.2601457,True,False,False,S306129745,
whtspa,White-throated Sparrow,Zonotrichia albicollis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-04 09:47:00,1.0,39.8893501,-75.2601457,True,False,False,S306129745,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-04 09:47:00,2.0,39.8893501,-75.2601457,True,False,False,S306129745,
cangoo,Canada Goose,Branta canadensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-05 16:33:00,200.0,39.8893501,-75.2601457,True,False,False,S306303873,
wooduc,Wood Duck,Aix sponsa,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-05 16:33:00,20.0,39.8893501,-75.2601457,True,False,False,S306303873,
norsho,Northern Shoveler,Spatula clypeata,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-05 16:33:00,6.0,39.8893501,-75.2601457,True,False,False,S306303873,
mallar3,Mallard,Anas platyrhynchos,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-05 16:33:00,50.0,39.8893501,-75.2601457,True,False,False,S306303873,
norpin,Northern Pintail,Anas acuta,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-05 16:33:00,100.0,39.8893501,-75.2601457,True,False,False,S306303873,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-05 16:33:00,3.0,39.8893501,-75.2601457,True,False,False,S306303873,
cangoo,Canada Goose,Branta canadensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,,39.8893501,-75.2601457,True,False,False,S306615206,
norsho,Northern Shoveler,Spatula clypeata,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,2.0,39.8893501,-75.2601457,True,False,False,S306615206,
gadwal,Gadwall,Mareca strepera,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,,39.8893501,-75.2601457,True,False,False,S306615206,
amewig,American Wigeon,Mareca americana,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,,39.8893501,-75.2601457,True,False,False,S306615206,
mallar3,Mallard,Anas platyrhynchos,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,,39.8893501,-75.2601457,True,False,False,S306615206,
norpin,Northern Pintail,Anas acuta,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,,39.8893501,-75.2601457,True,False,False,S306615206,
gnwtea,Green-winged Teal,Anas crecca,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,,39.8893501,-75.2601457,True,False,False,S306615206,
rinduc,Ring-necked Duck,Aythya collaris,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,,39.8893501,-75.2601457,True,False,False,S306615206,
buffle,Bufflehead,Bucephala albeola,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,,39.8893501,-75.2601457,True,False,False,S306615206,
moudov,Mourning Dove,Zenaida macroura,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,,39.8893501,-75.2601457,True,False,False,S306615206,
ribgul,Ring-billed Gull,Larus delawarensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,,39.8893501,-75.2601457,True,False,False,S306615206,
dowwoo,Downy Woodpecker,Dryobates pubescens,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,,39.8893501,-75.2601457,True,False,False,S306615206,
fiscro,Fish Crow,Corvus ossifragus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,,39.8893501,-75.2601457,True,False,False,S306615206,
carchi,Carolina Chickadee,Poecile carolinensis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,,39.8893501,-75.2601457,True,False,False,S306615206,
carwre,Carolina Wren,Thryothorus ludovicianus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,,39.8893501,-75.2601457,True,False,False,S306615206,
amerob,American Robin,Turdus migratorius,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,,39.8893501,-75.2601457,True,False,False,S306615206,
houspa,House Sparrow,Passer domesticus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,,39.8893501,-75.2601457,True,False,False,S306615206,N
whtspa,White-throated Sparrow,Zonotrichia albicollis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,,39.8893501,-75.2601457,True,False,False,S306615206,
sonspa,Song Sparrow,Melospiza melodia,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,,39.8893501,-75.2601457,True,False,False,S306615206,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,,39.8893501,-75.2601457,True,False,False,S306615206,
norcar,Northern Cardinal,Cardinalis cardinalis,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 15:10:00,,39.8893501,-75.2601457,True,False,False,S306615206,
ambduc,American Black Duck,Anas rubripes,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 14:11:00,2.0,39.8893501,-75.2601457,True,False,False,S306557675,
wooduc,Wood Duck,Aix sponsa,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 12:35:00,15.0,39.8893501,-75.2601457,True,False,False,S306557665,
hoomer,Hooded Merganser,Lophodytes cucullatus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 12:35:00,1.0,39.8893501,-75.2601457,True,False,False,S306557665,
grbher3,Great Blue Heron,Ardea herodias,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 12:35:00,1.0,39.8893501,-75.2601457,True,False,False,S306557665,
reshaw,Red-shouldered Hawk,Buteo lineatus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 12:35:00,1.0,39.8893501,-75.2601457,True,False,False,S306557665,
belkin1,Belted Kingfisher,Megaceryle alcyon,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 12:35:00,1.0,39.8893501,-75.2601457,True,False,False,S306557665,
rebwoo,Red-bellied Woodpecker,Melanerpes carolinus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 12:35:00,4.0,39.8893501,-75.2601457,True,False,False,S306557665,
amecro,American Crow,Corvus brachyrhynchos,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 12:35:00,18.0,39.8893501,-75.2601457,True,False,False,S306557665,
tuftit,Tufted Titmouse,Baeolophus bicolor,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 12:35:00,1.0,39.8893501,-75.2601457,True,False,False,S306557665,
rocpig,Rock Pigeon,Columba livia,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 11:19:00,1.0,39.8893501,-75.2601457,True,False,False,S306503068,N
killde,Killdeer,Charadrius vociferus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 11:19:00,1.0,39.8893501,-75.2601457,True,False,False,S306503068,
amhgul1,American Herring Gull,Larus smithsonianus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 11:19:00,2.0,39.8893501,-75.2601457,True,False,False,S306503068,
turvul,Turkey Vulture,Cathartes aura,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 11:19:00,1.0,39.8893501,-75.2601457,True,False,False,S306503068,
haiwoo,Hairy Woodpecker,Leuconotopicus villosus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 11:19:00,1.0,39.8893501,-75.2601457,True,False,False,S306503068,
norfli,Northern Flicker,Colaptes auratus,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 11:19:00,1.0,39.8893501,-75.2601457,True,False,False,S306503068,
blujay,Blue Jay,Cyanocitta cristata,L504403,John Heinz NWR--impoundment (Philadelphia Co.),2026-03-06 11:19:00,1.0,39.8893501,-75.2601457,True,False,False,S306503068,
